Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17
-136.699,-9.725,-200.042,60.975,-107.801,80.186,48.535,26.276,-83.622,25.056,178.933,-114.231,-170.422,23.224,-49.065,-189.526,94.184,-111.602
-142.774,-72.066,-198.461,113.578,-150.364,70.808,43.279,-2.142,-82.91,36.935,204.698,-17.123,-159.192,24.755,-28.178,-200.57,94.771,-202.565
-118.355,-13.833,-199.212,52.182,-131.104,71.107,54.72,11.199,-80.633,2.686,196.02,-42.808,-170.318,33.089,-8.11,-232.971,90.473,-116.037
-134.598,-47.712,-198.985,28.554,-157.496,65.774,28.879,20.128,-82.747,14.626,193.832,-89.916,-170.789,16.298,-48.434,-195.234,94.893,-95.935
-127.383,-14.021,-198.555,44.691,-162.69,84.25,56.284,11.595,-73.325,-14.678,187.347,-36.289,-155.228,25.773,-37.702,-163.699,92.698,-119.002
-134.209,-59.119,-199.265,15.631,-154.587,54.717,50.038,27.288,-78.092,20.527,196.786,-118.552,-177.212,14.971,-47.907,-224.232,98.027,-168.223
-147.193,-44.445,-200.035,32.835,-162.391,75.001,73.709,4.539,-77.691,-46.417,220.164,-4.71,-157.99,19.735,-47.024,-199.592,92.549,-91.271
-168.483,-23.517,-199.2,-22.063,-138.076,72.371,49.898,34.846,-85.314,46.61,209.643,-25.499,-172.98,30.763,-41.714,-165.215,92.507,-102.389
-116.369,-14.138,-199.307,9.945,-136.023,74.642,34.327,-1.49,-84.536,-39.336,184.928,-112.091,-151.964,25.149,-73.403,-212.674,90.518,-123.751
-136.426,-40.738,-199.286,29.202,-146.009,74.023,48.967,18.968,-83.053,-8.012,183.206,-35.356,-167.257,36.427,17.038,-184.442,91.189,-142.842
-131.114,-1.643,-201.477,-19.229,-199.149,74.415,33.888,11.985,-78.428,0.829,195.093,-181.138,-151.083,31.502,-43.612,-183.892,93.207,-117.571
-121.951,-0.878,-198.981,0.384,-150.014,87.111,33.113,-3.538,-76.183,7.401,187.195,-138.385,-180.943,34.443,-66.536,-165.893,85.677,-138.02
-120.913,-73.514,-199.134,33.556,-148.669,84.189,28.565,44.579,-84.699,-12.643,187.997,-145.058,-158.513,11.884,-62.292,-188.308,93.13,-118.831
-107.11,24.409,-199.22,79.704,-143.614,78.022,32.374,8.523,-95.763,70.695,195.773,-100.027,-169.228,35.964,-23.775,-239.496,91.195,-105.776
-131.809,-8.929,-199.178,116.736,-136.361,89.362,33.745,-8.896,-77.478,37.518,197.674,-83.323,-178.195,23.627,-52.913,-214.89,94.381,-83.46
-130.21,-49.785,-199.912,0.146,-164.682,48.171,43.341,26.202,-87.883,-5.054,182.364,-116.484,-150.683,16.1,-30.933,-241.025,93.878,-100.855
-160.858,-52.555,-198.426,112.382,-160.136,71.472,38.352,44.849,-82.715,17.471,197.161,-18.885,-165.825,34.818,-40.655,-197.19,100.094,-86.356
-127.502,-49.177,-198.717,-27.094,-124.659,82.791,44.593,46.15,-89.002,-26.612,197.731,-140.067,-171.24,25.355,-2.26,-190.012,99.171,-114.086
-123.591,-34.565,-199.533,65.858,-176.892,83.305,31.86,31.847,-90.51,-12.412,198.685,-181.903,-170.612,26.698,-32.61,-189.474,98.153,-64.247
-131.137,-22.837,-197.959,44.616,-148.127,55.692,41.634,2.776,-80.36,-5.541,207.176,-142.346,-158.919,19.659,-83.52,-208.093,87.574,-162.21
-113.715,72.248,-200.461,86.614,-188.593,69.571,54.457,18.312,-84.066,-15.359,194.385,-124.48,-151.474,32.834,64.781,-177.782,89.246,-116.555
-108.001,47.584,-197.017,40.994,-106.751,83.629,58.136,14.855,-80.098,-52.941,182.28,-118.691,-169.197,37.711,-60.188,-155.583,101.862,-114.498
-129.873,-58.934,-199.237,103.617,-160.501,62.541,44.176,32.617,-82.674,7.532,184.489,-94.833,-170.452,7.227,-80.944,-177.725,96.791,-149.001
-112.272,-29.759,-200.239,98.576,-134.496,97.643,26.878,37.615,-86.501,-26.608,202.151,-132.637,-147.989,36.26,-23.548,-215.507,89.477,-119.78
-137.903,-42.536,-199.854,12.585,-170.289,91.0,46.996,23.194,-76.969,27.282,192.381,-61.604,-155.493,19.29,-38.724,-207.553,90.312,-147.206
-148.759,-12.245,-197.978,84.916,-167.937,74.664,44.68,39.192,-81.487,-28.536,214.017,-119.472,-165.753,29.723,-67.642,-202.069,108.966,-109.51
-108.351,-34.773,-198.86,121.767,-132.249,78.595,21.286,21.035,-74.181,-54.874,180.746,-80.457,-156.113,34.023,-22.41,-225.806,93.938,-108.793
-129.905,-38.844,-200.348,82.155,-139.186,65.643,57.063,19.922,-75.775,58.97,185.608,-142.185,-174.96,31.985,103.067,-197.823,89.813,-133.204
-113.403,-3.057,-198.176,15.829,-119.91,82.263,37.19,15.939,-83.017,-43.798,192.108,-66.217,-171.348,14.061,-114.038,-196.471,89.265,-113.46
-139.072,-13.978,-200.349,143.786,-132.234,67.903,46.131,19.415,-88.692,-9.711,186.117,-107.224,-170.541,36.164,-19.071,-186.129,88.614,-125.87
-145.411,-20.288,-199.941,59.921,-165.623,80.111,45.996,6.181,-88.022,58.288,198.761,-30.772,-167.891,32.876,-19.453,-221.262,98.599,-169.199
-141.677,-43.73,-198.843,96.458,-159.069,61.494,54.754,19.495,-84.818,66.657,208.748,-92.739,-160.517,30.639,-51.141,-166.734,95.368,-167.566
-131.552,-23.475,-200.16,34.104,-144.597,76.827,58.331,21.565,-68.254,11.714,209.489,-65.561,-163.189,22.683,1.837,-222.325,92.876,-171.089
-134.081,-62.316,-198.322,25.454,-163.111,110.998,33.452,37.874,-84.572,42.889,186.978,-45.415,-181.163,36.698,-21.215,-205.707,88.511,-98.614
-134.085,-36.097,-199.659,70.563,-188.658,71.91,43.549,36.368,-81.657,-9.451,194.158,-81.999,-169.986,22.859,16.829,-207.88,96.184,-144.763
-123.481,-1.054,-198.873,14.092,-127.566,113.013,44.869,19.662,-79.039,1.682,208.102,-81.159,-152.588,32.853,-39.405,-210.532,91.159,-136.429
-125.258,-19.396,-199.246,-31.473,-175.545,34.844,55.979,9.84,-84.914,-5.656,187.469,-79.871,-162.818,38.835,-12.167,-207.43,91.966,-130.638
-114.096,-45.42,-199.622,74.85,-174.323,79.134,40.418,19.252,-90.55,-5.346,196.811,-57.828,-153.404,30.386,-55.625,-189.254,97.79,-122.919
-126.283,-40.632,-199.085,112.032,-162.833,88.434,21.929,-0.012,-83.825,66.261,187.061,-120.164,-159.586,31.503,1.5,-170.57,103.606,-70.596
-110.604,25.94,-199.841,51.965,-150.761,65.773,41.402,33.711,-83.313,0.921,188.835,-109.669,-163.556,25.066,-36.267,-189.814,90.234,-114.498
-122.683,-18.817,-199.342,99.289,-184.409,64.733,48.748,16.182,-74.014,34.147,192.897,-101.561,-154.511,32.163,29.125,-232.621,94.423,-109.261
-136.336,16.892,-200.961,57.249,-146.452,78.971,30.944,22.981,-88.407,-59.124,187.654,-77.539,-162.877,27.94,-45.363,-202.023,96.935,-170.254
-141.532,-19.149,-198.957,-0.192,-133.481,78.198,47.078,1.925,-86.14,30.276,209.161,-75.89,-155.129,31.628,-2.854,-167.209,90.282,-115.761
-134.101,-8.889,-198.422,115.327,-102.639,86.249,27.936,27.018,-79.033,-15.677,185.329,-156.321,-152.007,24.203,-9.351,-185.44,85.99,-119.615
-132.163,14.645,-200.135,63.288,-139.387,51.71,57.284,10.784,-79.573,7.798,205.095,-136.942,-177.071,26.649,-35.48,-178.625,92.796,-109.988
-140.713,-19.365,-199.564,61.428,-152.828,50.016,58.408,22.002,-85.838,2.641,179.921,-72.685,-140.175,16.42,-21.911,-186.181,88.504,-132.826
-136.22,10.983,-199.702,123.675,-116.302,92.418,51.321,7.118,-91.471,-9.969,185.618,-165.096,-152.447,22.264,-131.57,-206.674,87.704,-173.366
-140.226,-50.576,-199.727,73.269,-188.891,80.762,50.795,12.668,-79.249,-11.682,194.773,-143.301,-171.999,31.789,-46.833,-172.401,97.59,-95.475
-119.875,-20.025,-199.417,132.19,-166.327,61.971,30.883,13.98,-83.605,-14.494,195.672,-119.505,-161.61,19.292,-26.546,-216.895,96.962,-94.125
-133.329,-32.591,-198.793,17.55,-142.885,62.902,41.966,14.078,-77.071,-49.803,206.867,-49.311,-153.276,34.094,7.893,-200.185,96.498,-108.615
-147.063,-4.613,-199.938,25.188,-126.09,67.532,36.448,14.75,-81.124,-11.204,194.745,-74.897,-178.017,34.88,-54.259,-176.255,92.796,-68.808
-131.205,-36.865,-199.131,90.579,-158.657,91.969,60.152,17.088,-82.662,-4.111,160.806,-56.86,-169.775,24.048,-2.047,-208.201,94.141,-115.939
-146.955,-44.34,-200.177,93.65,-155.643,64.247,38.146,29.623,-75.549,-1.758,191.543,-39.09,-177.402,29.714,0.524,-186.179,100.846,-104.79
-135.582,24.954,-199.387,41.709,-135.837,76.324,63.214,15.403,-74.091,21.191,204.121,-55.322,-175.713,22.747,-33.184,-216.806,87.167,-128.828
-153.673,-1.123,-198.945,174.723,-164.883,83.132,39.626,7.608,-88.516,31.076,176.782,-71.077,-146.445,19.576,-5.489,-188.973,82.87,-164.401
-139.098,-20.614,-197.984,48.27,-168.79,73.823,20.187,15.643,-84.246,57.092,203.867,-134.736,-180.545,27.198,-41.395,-216.305,88.471,-119.818
-114.235,-40.671,-199.375,85.862,-182.531,85.717,39.436,39.242,-85.355,43.588,187.391,-98.783,-183.41,31.817,-29.492,-200.299,94.032,-101.58
-113.671,-80.149,-200.086,3.259,-156.281,87.885,43.183,-12.019,-87.693,-43.366,183.396,-121.393,-153.413,34.63,46.603,-230.764,89.829,-135.274
-140.112,10.128,-199.033,40.405,-151.002,62.664,45.469,17.653,-75.946,-2.512,196.661,-97.62,-162.659,29.737,-75.2,-154.675,83.485,-122.307
-107.819,7.449,-200.122,81.691,-153.385,81.072,46.246,34.978,-84.499,26.546,204.244,-89.364,-168.274,23.307,-23.652,-248.869,94.958,-139.714
-145.638,23.279,-199.696,32.502,-127.264,53.277,40.387,-17.853,-89.181,-26.468,199.678,-155.047,-160.064,21.439,0.245,-196.233,98.886,-85.819
-129.012,-45.646,-198.013,23.805,-137.685,67.662,46.887,-5.505,-80.641,-23.666,212.82,-137.307,-180.477,31.279,-31.147,-160.936,100.06,-108.216
-127.791,-28.902,-198.455,78.521,-186.35,102.684,60.177,35.081,-80.058,-35.135,189.31,-32.39,-166.613,41.154,-46.441,-223.382,93.639,-167.073
-123.621,-36.261,-198.548,4.372,-149.168,80.781,53.985,13.514,-77.573,-48.535,212.25,-81.729,-159.102,26.502,-42.199,-192.917,95.652,-109.227
-118.217,-57.069,-200.236,126.935,-136.041,90.547,40.479,7.684,-87.562,-63.727,193.768,-115.319,-171.852,37.535,-49.837,-196.097,94.504,-104.905
-124.744,-99.646,-199.044,23.004,-168.082,45.386,54.738,0.671,-85.203,44.278,205.801,-104.256,-169.442,21.284,-80.384,-182.284,89.694,-72.077
-142.018,-66.356,-199.164,48.906,-174.228,101.829,24.118,39.463,-83.204,22.7,209.978,-105.249,-166.816,25.644,-36.891,-202.545,88.346,-134.434
-117.619,-54.066,-199.197,49.672,-138.375,73.378,63.045,16.606,-82.337,-43.756,204.838,-40.098,-158.411,30.742,-67.839,-192.633,93.874,-118.689
-134.299,3.571,-198.292,44.861,-171.842,71.473,20.074,12.676,-84.756,19.006,194.443,-70.624,-153.96,23.66,-54.448,-158.068,82.888,-129.422
-135.358,-26.934,-198.979,36.421,-179.3,72.078,47.929,15.824,-77.799,-61.76,191.108,-121.637,-178.958,23.222,-35.325,-170.905,92.75,-142.291
-123.169,30.561,-199.486,0.294,-152.574,67.297,40.197,27.901,-81.635,47.874,218.238,-59.201,-158.914,28.023,7.622,-249.888,85.121,-90.361
-115.718,-21.17,-200.241,68.357,-157.091,70.257,35.883,12.156,-77.891,-1.558,204.489,-61.972,-142.267,25.667,-59.615,-204.935,95.752,-124.337
-110.528,-34.405,-201.029,31.168,-113.851,81.027,65.456,30.632,-86.098,3.243,212.271,-35.779,-165.502,18.548,0.722,-196.666,89.638,-51.334
-154.031,-18.603,-200.252,29.731,-159.421,100.328,50.86,-1.886,-81.579,-26.373,184.999,-112.228,-178.417,35.889,-46.687,-192.034,97.008,-148.295
-144.26,-31.921,-199.996,56.407,-159.743,70.743,45.535,25.002,-79.393,6.096,202.374,-77.655,-176.226,26.283,-6.564,-222.133,94.355,-118.282
-104.048,-35.924,-201.291,59.884,-118.74,65.846,61.626,-4.361,-78.13,51.433,172.591,-90.965,-185.179,26.635,-70.279,-193.643,89.779,-92.694
-132.504,-64.674,-200.539,117.77,-146.783,91.473,32.971,19.903,-82.815,25.835,207.221,-86.605,-158.922,17.518,-33.976,-212.331,97.493,-141.082
-125.82,-56.505,-200.232,36.091,-131.254,92.635,34.451,27.527,-84.471,36.95,196.476,-111.814,-160.643,18.308,-57.63,-234.73,106.065,-110.09
-133.754,14.304,-198.803,32.072,-169.212,60.579,53.008,17.551,-85.852,38.342,197.791,-83.399,-177.685,27.749,-30.742,-193.261,102.681,-185.725
-149.608,-29.951,-200.045,23.465,-144.673,53.401,49.365,10.761,-79.949,-68.26,179.463,-140.979,-162.877,27.986,1.018,-189.486,84.76,-117.723
-130.592,23.976,-199.547,12.26,-163.057,83.88,41.241,17.308,-86.663,-61.385,202.706,-57.532,-161.379,29.072,-50.079,-188.943,100.35,-119.779
-122.11,-6.762,-198.908,15.351,-119.776,59.366,56.489,25.009,-83.679,25.741,194.963,-66.292,-158.769,31.29,-53.495,-219.516,89.319,-73.029
-136.964,-5.228,-199.0,61.643,-119.955,72.48,31.404,39.773,-85.209,38.931,188.302,-75.324,-150.414,22.793,-81.966,-160.391,96.881,-92.826
-109.636,-40.487,-199.132,63.793,-150.498,49.309,48.666,-2.121,-75.93,-17.377,219.657,-105.598,-160.316,30.637,-2.635,-233.926,91.25,-125.27
-136.036,1.629,-200.312,153.583,-122.399,59.134,17.894,20.136,-90.345,-3.088,188.965,-99.773,-162.738,21.843,-93.682,-228.329,100.608,-137.784
-147.946,-9.802,-198.747,38.816,-142.431,84.435,38.913,-6.84,-82.804,16.561,190.009,-117.143,-170.059,26.063,-50.497,-199.477,85.307,-106.101
-142.043,-46.352,-198.446,28.376,-151.154,71.061,36.921,-5.507,-85.679,23.328,185.343,-83.903,-174.198,30.116,-27.438,-175.943,92.508,-98.242
-126.164,-12.849,-198.555,67.775,-162.072,95.387,32.396,5.947,-82.913,-1.699,193.822,-69.667,-147.628,2.432,-15.248,-228.746,91.451,-113.899
-117.14,-54.578,-200.294,62.353,-153.399,60.228,45.311,37.488,-85.651,33.999,199.196,-144.735,-166.144,27.537,-31.904,-182.579,93.466,-153.491
-130.988,-22.249,-199.294,124.417,-173.511,44.567,57.068,23.718,-79.996,2.875,203.884,-57.428,-134.645,13.054,-17.258,-234.867,91.874,-90.886
-141.398,-62.958,-200.235,37.021,-128.437,78.67,33.127,18.862,-89.902,-15.686,202.485,-84.75,-165.505,22.474,-44.996,-187.806,95.508,-146.979
-142.814,-18.317,-200.689,75.254,-142.696,90.923,33.752,26.328,-84.258,-3.281,200.808,-92.516,-169.686,34.25,-24.619,-276.457,92.001,-116.109
-125.889,27.865,-200.236,109.038,-191.222,67.895,43.051,26.76,-85.961,21.501,197.698,-105.367,-164.798,35.532,-20.558,-194.914,108.915,-104.03
-133.456,-45.968,-199.143,42.333,-156.478,82.434,56.263,21.727,-79.319,13.692,203.627,-73.956,-167.214,23.042,-62.569,-256.475,91.143,-136.853
-129.911,-18.001,-199.566,119.779,-141.058,98.943,39.072,34.892,-85.334,-1.412,191.94,-86.691,-158.993,35.903,-32.141,-179.856,88.006,-101.72
-105.912,-50.829,-200.034,47.966,-150.734,97.928,28.734,12.612,-89.778,-12.272,195.567,-61.243,-170.862,28.653,-60.156,-122.948,87.824,-116.862
-135.465,14.226,-199.008,60.217,-182.658,70.055,63.098,35.03,-80.305,-11.075,196.198,-18.494,-161.844,35.339,-18.34,-164.39,96.071,-91.832
-128.532,2.615,-197.852,43.043,-140.909,95.382,39.759,4.65,-80.293,-24.548,186.905,-71.552,-176.161,30.825,-44.507,-200.058,92.511,-128.718
-146.623,-56.669,-199.516,86.036,-146.589,72.15,45.373,27.993,-84.634,-8.51,209.652,-98.84,-149.491,27.327,-56.426,-244.074,97.887,-94.601
-147.683,-45.629,-200.011,76.093,-145.86,91.501,19.616,19.234,-77.13,-31.568,195.142,-80.703,-167.519,30.114,-13.167,-231.305,87.359,-87.41
-138.502,-46.618,-198.047,12.624,-178.627,63.297,58.314,11.146,-81.985,3.698,178.442,-90.339,-167.423,22.497,33.816,-197.429,94.841,-139.15
-139.49,11.687,-198.783,144.65,-140.818,78.772,24.693,12.179,-82.931,22.485,183.946,-53.658,-167.605,35.882,25.259,-231.774,97.173,-91.357
-118.523,-27.723,-200.458,-9.174,-172.577,99.761,56.56,39.603,-92.253,-4.284,198.738,-94.962,-158.789,22.17,22.531,-222.959,80.998,-70.989
-141.472,-45.339,-198.472,66.943,-176.431,69.711,55.848,20.82,-85.273,29.674,190.43,-143.285,-178.946,19.543,-108.181,-257.658,95.132,-157.725
-134.321,-18.076,-200.515,33.608,-135.588,81.894,21.951,14.523,-76.471,-61.262,209.454,-100.764,-170.117,22.975,1.296,-207.948,94.116,-139.842
-126.356,-20.91,-200.369,122.875,-146.996,47.413,31.048,10.182,-90.037,5.695,193.846,-122.792,-179.357,30.284,-53.993,-208.184,93.85,-214.702
-138.464,-13.239,-198.577,72.15,-146.011,42.544,52.21,0.774,-88.806,20.242,202.039,-48.531,-174.382,19.029,-61.707,-220.647,91.14,-120.18
-128.33,-16.256,-199.059,92.91,-159.654,101.276,30.1,10.155,-84.427,-12.099,196.482,-77.626,-174.846,26.023,-106.982,-189.056,88.694,-133.278
-151.533,5.39,-199.158,36.474,-174.151,78.468,36.178,16.612,-82.337,45.945,199.97,-83.728,-168.464,26.351,-70.521,-144.746,94.654,-80.539
-136.362,-41.637,-198.683,50.811,-175.79,58.24,56.907,18.903,-89.294,6.437,198.251,-73.136,-136.43,29.948,-13.152,-215.499,93.406,-165.456
-124.038,-69.573,-199.635,81.341,-159.687,68.988,60.567,30.449,-80.604,43.673,199.066,-130.983,-145.553,27.533,-13.995,-216.106,93.619,-92.449
-128.726,-60.095,-200.946,66.132,-173.922,54.235,58.153,27.368,-82.715,2.957,195.531,-78.964,-172.354,33.19,-23.829,-168.227,100.226,-152.078
-135.582,1.334,-200.538,-6.02,-177.211,68.868,42.216,16.659,-86.069,-13.331,185.977,-127.921,-149.646,23.483,-4.315,-225.354,94.921,-37.177
-134.951,-11.103,-198.914,65.338,-158.776,91.428,42.354,7.111,-92.057,38.908,185.64,-131.77,-160.676,29.067,-100.799,-167.081,85.517,-160.333
-132.636,-86.307,-199.405,47.59,-135.434,51.402,49.744,30.176,-85.585,13.126,206.823,-124.584,-175.612,24.202,-9.423,-198.107,93.608,-139.197
-147.439,3.766,-200.624,50.985,-146.052,68.066,45.83,5.14,-86.307,52.661,204.362,-60.546,-189.559,26.57,-13.973,-181.256,95.079,-89.433
-106.211,-20.992,-200.179,99.697,-135.098,72.452,48.041,27.833,-98.537,-18.573,192.289,-77.531,-154.032,27.845,73.408,-187.889,97.192,-98.784
-134.736,-38.164,-199.417,84.373,-142.027,66.913,33.902,23.941,-75.288,-18.102,202.979,-73.776,-163.679,32.939,-84.123,-202.253,89.938,-108.433
-135.594,-20.025,-198.742,100.872,-201.326,85.579,44.842,16.59,-81.594,19.137,194.375,-76.044,-172.098,18.885,-27.188,-199.184,95.586,-81.887
-124.684,-21.735,-199.94,30.174,-198.263,75.936,52.039,9.518,-83.796,-6.68,205.016,13.857,-166.798,21.315,-51.865,-220.264,93.894,-123.607
-124.544,-4.231,-199.955,96.6,-152.975,82.723,44.566,32.64,-86.339,3.869,200.544,-52.558,-147.342,22.066,-108.724,-164.674,89.502,-75.429
-111.019,-41.845,-199.828,61.185,-157.628,57.206,56.52,20.382,-83.808,-12.976,206.548,-87.537,-181.075,24.533,-44.015,-162.51,96.262,-85.554
-123.757,-46.339,-199.938,65.376,-136.147,73.296,49.666,7.152,-75.301,-29.774,184.687,-82.883,-158.576,27.979,-36.61,-236.926,86.131,-92.891
-133.634,-11.072,-198.464,53.937,-163.74,64.485,38.33,16.521,-84.476,3.962,192.199,-87.499,-175.743,27.704,16.28,-154.786,100.368,-151.821
-130.189,2.235,-199.233,44.189,-145.24,72.236,37.518,0.579,-85.017,-43.462,184.572,-92.19,-178.419,28.057,-116.595,-196.903,97.073,-127.171
-137.155,-35.258,-199.994,12.568,-151.194,67.136,55.658,22.442,-80.542,-19.951,186.503,-67.78,-171.588,21.733,-28.477,-191.294,98.714,-97.409
-121.892,-31.318,-199.416,67.248,-176.263,56.075,65.644,39.984,-80.907,-25.663,207.105,-99.176,-160.634,36.106,0.502,-179.854,100.484,-132.685
-137.953,-26.031,-199.167,47.741,-162.683,59.011,50.279,16.32,-82.534,16.791,187.625,-78.868,-172.249,30.074,16.789,-204.39,93.281,-120.414
-139.528,-23.575,-200.257,110.851,-140.067,83.134,56.042,10.862,-89.424,35.141,214.401,-107.769,-176.746,18.463,-44.708,-160.894,86.717,-109.584
-134.953,-24.018,-197.821,-19.19,-161.373,91.027,37.937,26.065,-89.135,9.373,206.39,-74.996,-176.285,16.098,-63.419,-182.472,100.546,-140.718
-127.304,-60.992,-199.063,80.525,-124.72,92.871,16.091,13.09,-85.53,6.851,202.026,-48.581,-153.675,21.025,3.408,-205.734,85.712,-137.297
-127.477,-15.161,-200.06,37.202,-160.139,80.834,29.648,6.51,-78.123,-29.603,207.796,-66.069,-167.049,25.66,-23.572,-182.261,96.371,-167.053
-140.962,-29.218,-198.777,60.013,-148.236,72.053,27.773,28.759,-88.679,-0.294,175.327,-68.085,-176.616,27.258,-73.066,-213.109,87.198,-119.711
-128.024,-127.551,-197.874,58.715,-154.721,99.976,26.947,9.308,-80.863,-21.855,182.942,-47.72,-174.556,24.834,-37.014,-141.313,92.291,-137.732
-152.182,-25.338,-199.606,47.969,-136.652,92.982,34.165,20.149,-90.66,32.377,186.649,-127.879,-153.915,33.305,-40.254,-187.756,91.687,-108.716
-129.745,-55.766,-199.491,49.806,-143.718,72.148,45.708,27.987,-85.244,-4.054,195.493,-113.335,-156.421,25.242,-19.233,-199.457,107.563,-155.65
-119.018,-15.645,-199.978,109.258,-132.137,64.172,47.699,12.625,-78.257,29.984,187.59,-133.683,-164.26,40.587,-25.437,-238.435,95.54,-137.005
-115.165,-76.784,-200.169,-6.253,-153.48,49.239,54.497,12.412,-84.964,-10.974,201.319,-104.723,-170.589,35.052,-89.57,-167.988,94.795,-144.382
-133.276,-48.691,-199.287,38.709,-166.731,81.121,52.542,34.012,-77.75,-1.997,187.923,-113.342,-160.471,20.981,-22.057,-182.933,98.159,-150.615
-140.01,-11.577,-198.675,143.453,-142.815,87.201,58.923,6.667,-79.699,-8.843,210.264,-26.798,-142.339,48.504,-39.844,-191.085,102.489,-94.522
-135.364,-36.57,-198.666,15.292,-148.71,67.42,59.703,39.731,-91.936,8.59,191.546,-131.741,-135.13,28.821,-2.846,-166.013,103.659,-181.172
-102.776,-15.955,-198.635,77.305,-155.883,89.257,60.412,19.141,-82.779,-58.319,179.105,-93.796,-168.039,35.77,-12.416,-215.197,98.498,-110.784
-119.22,-47.083,-199.252,-2.885,-129.774,90.135,45.635,29.732,-87.599,-15.054,193.296,-131.043,-152.917,25.981,21.687,-198.757,92.217,-117.574
-134.368,-88.075,-198.365,-11.347,-146.567,93.811,47.782,4.008,-83.484,-10.592,196.497,-101.622,-168.109,27.644,-57.585,-179.07,90.55,-100.299
-111.193,-92.28,-197.936,32.047,-139.056,71.231,45.671,9.218,-88.62,-20.739,192.927,-5.927,-184.571,27.359,25.712,-153.139,90.046,-133.901
-112.953,-30.478,-201.765,105.964,-145.391,57.81,32.897,39.555,-70.674,0.369,186.439,-94.148,-169.804,40.497,-25.886,-189.545,93.601,-146.864
-109.947,-0.629,-200.893,88.847,-163.883,70.252,53.66,6.077,-87.652,9.789,184.218,-86.811,-168.564,24.418,-5.579,-207.504,108.828,-107.845
-135.303,22.083,-200.41,37.427,-149.247,88.885,56.433,-2.474,-87.642,-23.087,180.505,-95.235,-155.964,24.313,-33.344,-235.168,102.772,-133.975
-117.68,-15.176,-199.286,93.311,-165.101,51.65,50.593,45.551,-86.44,-79.558,177.187,-40.761,-156.439,24.228,-74.432,-173.995,77.822,-102.933
